transaction_id,row_number,date,initials,source,company,amount,status,matched_source,target_sheet,target_header,confidence,processing_notes,filed_date
624,651,03/05/25,ZAW,PURE LABS,PUFFIN,-170.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 16:20:19
625,652,03/05/25,ZAW,FUEL REIMBURSEMENT,PUFFIN,-53.77,high_confidence,FUEL REIMBURSEMENT,PUFFIN C.O.G.,FUEL,1.0,Matched to 'FUEL REIMBURSEMENT' with confidence 1.0,2025-07-21 16:20:19
642,669,03/06/25,KMS,AMAZON,PUFFIN,-52.78,high_confidence,AMAZON,PUFFIN C.O.G.,AMAZON,1.0,Matched to 'AMAZON' with confidence 1.0,2025-07-21 16:20:19
672,700,03/08/25,JJN,WALLY'S GREEN PATCH,PUFFIN,-50.0,high_confidence,WALLY'S GREEN PATCH,(B) CANNABIS DIST.,WALLY'S GREEN PATCH,1.0,Matched to 'WALLY'S GREEN PATCH' with confidence 1.0,2025-07-21 16:20:20
723,751,03/13/25,JJS2,FACEBOOK MARKETPLACE,PUFFIN,-60.0,high_confidence,FACEBOOK MARKETPLACE,NUGZ C.O.G.,FACEBOOK (MP),1.0,Matched to 'FACEBOOK MARKETPLACE' with confidence 1.0,2025-07-21 16:20:21
754,784,03/16/25,GSW,CRYSTAL CLEAR,PUFFIN,-240.0,high_confidence,CRYSTAL CLEAR,PUFFIN C.O.G.,EQUIPMENT,1.0,Matched to 'CRYSTAL CLEAR' with confidence 1.0,2025-07-21 16:20:21
847,881,03/26/25,JJS,PURE LABS,PUFFIN,-1000.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 16:20:22
865,901,03/28/25,GSW,WALMART,PUFFIN,-17.66,high_confidence,WALMART,PUFFIN C.O.G.,WALMART,1.0,Matched to 'WALMART' with confidence 1.0,2025-07-21 16:20:23
888,926,03/31/25,GSW,PUFFIN PURE PROPERTY TAX,PUFFIN,-2754.62,high_confidence,PUFFIN PURE PROPERTY TAX,PUFFIN EXPENSES,TAXES,1.0,Matched to 'PUFFIN PURE PROPERTY TAX' with confidence 1.0,2025-07-21 16:20:23
77348df944b5,651,03/05/25,ZAW,PURE LABS,PUFFIN,-170.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 17:31:53
09fff12ba332,652,03/05/25,ZAW,FUEL REIMBURSEMENT,PUFFIN,-53.77,high_confidence,FUEL REIMBURSEMENT,PUFFIN C.O.G.,FUEL,1.0,Matched to 'FUEL REIMBURSEMENT' with confidence 1.0,2025-07-21 17:31:53
9f398e5ad0d8,669,03/06/25,KMS,AMAZON,PUFFIN,-52.78,high_confidence,AMAZON,PUFFIN C.O.G.,AMAZON,1.0,Matched to 'AMAZON' with confidence 1.0,2025-07-21 17:31:53
b1dcceb35a41,700,03/08/25,JJN,WALLY'S GREEN PATCH,PUFFIN,-50.0,high_confidence,WALLY'S GREEN PATCH,(B) CANNABIS DIST.,WALLY'S GREEN PATCH,1.0,Matched to 'WALLY'S GREEN PATCH' with confidence 1.0,2025-07-21 17:31:54
1201fb967015,751,03/13/25,JJS2,FACEBOOK MARKETPLACE,PUFFIN,-60.0,high_confidence,FACEBOOK MARKETPLACE,NUGZ C.O.G.,FACEBOOK (MP),1.0,Matched to 'FACEBOOK MARKETPLACE' with confidence 1.0,2025-07-21 17:31:55
7346be569c70,784,03/16/25,GSW,CRYSTAL CLEAR,PUFFIN,-240.0,high_confidence,CRYSTAL CLEAR,PUFFIN C.O.G.,EQUIPMENT,1.0,Matched to 'CRYSTAL CLEAR' with confidence 1.0,2025-07-21 17:31:55
8c9984783416,881,03/26/25,JJS,PURE LABS,PUFFIN,-1000.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 17:31:57
0a04a01c50d7,901,03/28/25,GSW,WALMART,PUFFIN,-17.66,high_confidence,WALMART,PUFFIN C.O.G.,WALMART,1.0,Matched to 'WALMART' with confidence 1.0,2025-07-21 17:31:58
cf8bafc83bbe,926,03/31/25,GSW,PUFFIN PURE PROPERTY TAX,PUFFIN,-2754.62,high_confidence,PUFFIN PURE PROPERTY TAX,PUFFIN EXPENSES,TAXES,1.0,Matched to 'PUFFIN PURE PROPERTY TAX' with confidence 1.0,2025-07-21 17:31:58
77348df944b5,651,03/05/25,ZAW,PURE LABS,PUFFIN,-170.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 18:15:44
09fff12ba332,652,03/05/25,ZAW,FUEL REIMBURSEMENT,PUFFIN,-53.77,high_confidence,FUEL REIMBURSEMENT,PUFFIN C.O.G.,FUEL,1.0,Matched to 'FUEL REIMBURSEMENT' with confidence 1.0,2025-07-21 18:15:44
9f398e5ad0d8,669,03/06/25,KMS,AMAZON,PUFFIN,-52.78,high_confidence,AMAZON,PUFFIN C.O.G.,AMAZON,1.0,Matched to 'AMAZON' with confidence 1.0,2025-07-21 18:15:44
b1dcceb35a41,700,03/08/25,JJN,WALLY'S GREEN PATCH,PUFFIN,-50.0,high_confidence,WALLY'S GREEN PATCH,(B) CANNABIS DIST.,WALLY'S GREEN PATCH,1.0,Matched to 'WALLY'S GREEN PATCH' with confidence 1.0,2025-07-21 18:15:45
1201fb967015,751,03/13/25,JJS2,FACEBOOK MARKETPLACE,PUFFIN,-60.0,high_confidence,FACEBOOK MARKETPLACE,NUGZ C.O.G.,FACEBOOK (MP),1.0,Matched to 'FACEBOOK MARKETPLACE' with confidence 1.0,2025-07-21 18:15:46
7346be569c70,784,03/16/25,GSW,CRYSTAL CLEAR,PUFFIN,-240.0,high_confidence,CRYSTAL CLEAR,PUFFIN C.O.G.,EQUIPMENT,1.0,Matched to 'CRYSTAL CLEAR' with confidence 1.0,2025-07-21 18:15:46
8c9984783416,881,03/26/25,JJS,PURE LABS,PUFFIN,-1000.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 18:15:48
0a04a01c50d7,901,03/28/25,GSW,WALMART,PUFFIN,-17.66,high_confidence,WALMART,PUFFIN C.O.G.,WALMART,1.0,Matched to 'WALMART' with confidence 1.0,2025-07-21 18:15:49
cf8bafc83bbe,926,03/31/25,GSW,PUFFIN PURE PROPERTY TAX,PUFFIN,-2754.62,high_confidence,PUFFIN PURE PROPERTY TAX,PUFFIN EXPENSES,TAXES,1.0,Matched to 'PUFFIN PURE PROPERTY TAX' with confidence 1.0,2025-07-21 18:15:49
77348df944b5,651,03/05/25,ZAW,PURE LABS,PUFFIN,-170.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 18:28:24
09fff12ba332,652,03/05/25,ZAW,FUEL REIMBURSEMENT,PUFFIN,-53.77,high_confidence,FUEL REIMBURSEMENT,PUFFIN C.O.G.,FUEL,1.0,Matched to 'FUEL REIMBURSEMENT' with confidence 1.0,2025-07-21 18:28:24
9f398e5ad0d8,669,03/06/25,KMS,AMAZON,PUFFIN,-52.78,high_confidence,AMAZON,PUFFIN C.O.G.,AMAZON,1.0,Matched to 'AMAZON' with confidence 1.0,2025-07-21 18:28:24
b1dcceb35a41,700,03/08/25,JJN,WALLY'S GREEN PATCH,PUFFIN,-50.0,high_confidence,WALLY'S GREEN PATCH,(B) CANNABIS DIST.,WALLY'S GREEN PATCH,1.0,Matched to 'WALLY'S GREEN PATCH' with confidence 1.0,2025-07-21 18:28:25
1201fb967015,751,03/13/25,JJS2,FACEBOOK MARKETPLACE,PUFFIN,-60.0,high_confidence,FACEBOOK MARKETPLACE,NUGZ C.O.G.,FACEBOOK (MP),1.0,Matched to 'FACEBOOK MARKETPLACE' with confidence 1.0,2025-07-21 18:28:26
7346be569c70,784,03/16/25,GSW,CRYSTAL CLEAR,PUFFIN,-240.0,high_confidence,CRYSTAL CLEAR,PUFFIN C.O.G.,EQUIPMENT,1.0,Matched to 'CRYSTAL CLEAR' with confidence 1.0,2025-07-21 18:28:26
8c9984783416,881,03/26/25,JJS,PURE LABS,PUFFIN,-1000.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 18:28:28
0a04a01c50d7,901,03/28/25,GSW,WALMART,PUFFIN,-17.66,high_confidence,WALMART,PUFFIN C.O.G.,WALMART,1.0,Matched to 'WALMART' with confidence 1.0,2025-07-21 18:28:29
cf8bafc83bbe,926,03/31/25,GSW,PUFFIN PURE PROPERTY TAX,PUFFIN,-2754.62,high_confidence,PUFFIN PURE PROPERTY TAX,PUFFIN EXPENSES,TAXES,1.0,Matched to 'PUFFIN PURE PROPERTY TAX' with confidence 1.0,2025-07-21 18:28:29
77348df944b5,651,03/05/25,ZAW,PURE LABS,PUFFIN,-170.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 19:46:49
09fff12ba332,652,03/05/25,ZAW,FUEL REIMBURSEMENT,PUFFIN,-53.77,high_confidence,FUEL REIMBURSEMENT,PUFFIN C.O.G.,FUEL,1.0,Matched to 'FUEL REIMBURSEMENT' with confidence 1.0,2025-07-21 19:46:49
9f398e5ad0d8,669,03/06/25,KMS,AMAZON,PUFFIN,-52.78,high_confidence,AMAZON,PUFFIN C.O.G.,AMAZON,1.0,Matched to 'AMAZON' with confidence 1.0,2025-07-21 19:46:49
b1dcceb35a41,700,03/08/25,JJN,WALLY'S GREEN PATCH,PUFFIN,-50.0,high_confidence,WALLY'S GREEN PATCH,(B) CANNABIS DIST.,WALLY'S GREEN PATCH,1.0,Matched to 'WALLY'S GREEN PATCH' with confidence 1.0,2025-07-21 19:46:50
1201fb967015,751,03/13/25,JJS2,FACEBOOK MARKETPLACE,PUFFIN,-60.0,high_confidence,FACEBOOK MARKETPLACE,NUGZ C.O.G.,FACEBOOK (MP),1.0,Matched to 'FACEBOOK MARKETPLACE' with confidence 1.0,2025-07-21 19:46:50
7346be569c70,784,03/16/25,GSW,CRYSTAL CLEAR,PUFFIN,-240.0,high_confidence,CRYSTAL CLEAR,PUFFIN C.O.G.,EQUIPMENT,1.0,Matched to 'CRYSTAL CLEAR' with confidence 1.0,2025-07-21 19:46:50
8c9984783416,881,03/26/25,JJS,PURE LABS,PUFFIN,-1000.0,high_confidence,PURE LABS,PUFFIN C.O.G.,TESTING,1.0,Matched to 'PURE LABS' with confidence 1.0,2025-07-21 19:46:52
0a04a01c50d7,901,03/28/25,GSW,WALMART,PUFFIN,-17.66,high_confidence,WALMART,PUFFIN C.O.G.,WALMART,1.0,Matched to 'WALMART' with confidence 1.0,2025-07-21 19:46:53
cf8bafc83bbe,926,03/31/25,GSW,PUFFIN PURE PROPERTY TAX,PUFFIN,-2754.62,high_confidence,PUFFIN PURE PROPERTY TAX,PUFFIN EXPENSES,TAXES,1.0,Matched to 'PUFFIN PURE PROPERTY TAX' with confidence 1.0,2025-07-21 19:46:53
